"StudyID","Author_Year","Location","Crop types","Cropping system","Organic fertilizer type","Substitution_ratio(%)","Year","Equal N?","P/K balanced?","Duration(years)","Soil depth(cm)","Indicator","Unit","Mean_E","SD_E","n_E","Mean_C","SD_C","n_C","DataType","Converted?","Notes","Mean_E_std","Mean_C_std","SD_E_std","SD_C_std","Depth_raw_norm","Depth_low_cm","Depth_high_cm","Depth_mid_cm","Soil_layer","Soil_layer_export"
10,"李磊_2023","宁夏石嘴山","玉米","单作","畜禽粪肥",60,"years_mean","Yes","Yes",2,"0-20","TN","g·kg-1",0.41,NA,3,0.42,NA,3,"Mean±value","No","SD缺失",0.41,0.42,NA,NA,"0-20",0,20,10,"0-10","0_10"
10,"李磊_2023","宁夏石嘴山","玉米","单作","畜禽粪肥",80,"years_mean","Yes","Yes",2,"0-20","TN","g·kg-1",0.4,NA,3,0.42,NA,3,"Mean±value","No","SD缺失",0.4,0.42,NA,NA,"0-20",0,20,10,"0-10","0_10"
10,"李磊_2023","宁夏石嘴山","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",2,"0-20","TN","g·kg-1",0.43,NA,3,0.42,NA,3,"Mean±value","No","SD缺失",0.43,0.42,NA,NA,"0-20",0,20,10,"0-10","0_10"
10,"李磊_2023","宁夏石嘴山","玉米","单作","畜禽粪肥",40,"years_mean","Yes","Yes",2,"0-20","SOC","g·kg-1",5.481438515081206,NA,3,4.9361948955916475,NA,3,"Mean±value","Yes","SD缺失; SOC=SOM/1.724",5.481438515081206,4.9361948955916475,NA,NA,"0-20",0,20,10,"0-10","0_10"
10,"李磊_2023","宁夏石嘴山","玉米","单作","畜禽粪肥",60,"years_mean","Yes","Yes",2,"0-20","SOC","g·kg-1",5.255220417633411,NA,3,4.9361948955916475,NA,3,"Mean±value","Yes","SD缺失; SOC=SOM/1.724",5.255220417633411,4.9361948955916475,NA,NA,"0-20",0,20,10,"0-10","0_10"
10,"李磊_2023","宁夏石嘴山","玉米","单作","畜禽粪肥",80,"years_mean","Yes","Yes",2,"0-20","SOC","g·kg-1",5.359628770301624,NA,3,4.9361948955916475,NA,3,"Mean±value","Yes","SD缺失; SOC=SOM/1.724",5.359628770301624,4.9361948955916475,NA,NA,"0-20",0,20,10,"0-10","0_10"
10,"李磊_2023","宁夏石嘴山","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",2,"0-20","SOC","g·kg-1",5.040603248259861,NA,3,4.9361948955916475,NA,3,"Mean±value","Yes","SD缺失; SOC=SOM/1.724",5.040603248259861,4.9361948955916475,NA,NA,"0-20",0,20,10,"0-10","0_10"
10,"李磊_2023","宁夏石嘴山","玉米","单作","畜禽粪肥",40,"years_mean","Yes","Yes",2,"0-20","pH","1",8.82,NA,3,9.08,NA,3,"Mean±value","No","SD缺失",8.82,9.08,NA,NA,"0-20",0,20,10,"0-10","0_10"
10,"李磊_2023","宁夏石嘴山","玉米","单作","畜禽粪肥",60,"years_mean","Yes","Yes",2,"0-20","pH","1",9.06,NA,3,9.08,NA,3,"Mean±value","No","SD缺失",9.06,9.08,NA,NA,"0-20",0,20,10,"0-10","0_10"
10,"李磊_2023","宁夏石嘴山","玉米","单作","畜禽粪肥",80,"years_mean","Yes","Yes",2,"0-20","pH","1",8.94,NA,3,9.08,NA,3,"Mean±value","No","SD缺失",8.94,9.08,NA,NA,"0-20",0,20,10,"0-10","0_10"
10,"李磊_2023","宁夏石嘴山","玉米","单作","畜禽粪肥",100,"years_mean","Yes","Yes",2,"0-20","pH","1",9.01,NA,3,9.08,NA,3,"Mean±value","No","SD缺失",9.01,9.08,NA,NA,"0-20",0,20,10,"0-10","0_10"
11,"李伟欣_2023","河北威县","小麦","单作","商品有机肥",50,"years_mean","Yes","Yes",5,NA,"Wheat yield","kg·hm-2",5996.34,95.88,3,5781.05,107.52,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",5996.34,5781.05,95.88,107.52,NA,NA,NA,NA,NA,NA
11,"李伟欣_2023","河北威县","小麦","单作","商品有机肥",100,"years_mean","Yes","Yes",5,NA,"Wheat yield","kg·hm-2",5893.58,91.36,3,5781.05,107.52,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",5893.58,5781.05,91.36,107.52,NA,NA,NA,NA,NA,NA
11,"李伟欣_2023","河北威县","小麦","单作","商品有机肥",50,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",62.7,1.66,3,52.89,0.89,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",62.7,52.89,1.66,0.89,"0-20",0,20,10,"0-10","0_10"
11,"李伟欣_2023","河北威县","小麦","单作","商品有机肥",100,"years_mean","Yes","Yes",5,"0-20","AN","mg·kg-1",48.29,1.17,3,52.89,0.89,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",48.29,52.89,1.17,0.89,"0-20",0,20,10,"0-10","0_10"
11,"李伟欣_2023","河北威县","小麦","单作","商品有机肥",50,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",5.516241299303944,NA,3,4.53016241299304,NA,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",5.516241299303944,4.53016241299304,NA,NA,"0-20",0,20,10,"0-10","0_10"
11,"李伟欣_2023","河北威县","小麦","单作","商品有机肥",100,"years_mean","Yes","Yes",5,"0-20","SOC","g·kg-1",6.4675174013921115,NA,3,4.53016241299304,NA,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",6.4675174013921115,4.53016241299304,NA,NA,"0-20",0,20,10,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",12.5,"years_mean","Yes","Yes",2,"0-5","TN","g·kg-1",0.82292490118577,0.11936758893280697,3,0.898023715415019,0.10276679841897107,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",0.82292490118577,0.898023715415019,0.11936758893280697,0.10276679841897107,"0-5",0,5,2.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",2,"0-5","TN","g·kg-1",0.810276679841897,0.058498023715415015,3,0.898023715415019,0.10276679841897107,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",0.810276679841897,0.898023715415019,0.058498023715415015,0.10276679841897107,"0-5",0,5,2.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",37.5,"years_mean","Yes","Yes",2,"0-5","TN","g·kg-1",0.78893280632411,0.07905138339920903,3,0.898023715415019,0.10276679841897107,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",0.78893280632411,0.898023715415019,0.07905138339920903,0.10276679841897107,"0-5",0,5,2.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",2,"0-5","TN","g·kg-1",0.766798418972331,0.06007905138339997,3,0.898023715415019,0.10276679841897107,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",0.766798418972331,0.898023715415019,0.06007905138339997,0.10276679841897107,"0-5",0,5,2.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",12.5,"years_mean","Yes","Yes",2,"5-10","TN","g·kg-1",0.852173913043477,0.16363636363636302,3,0.997628458498022,0.08853754940710812,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",0.852173913043477,0.997628458498022,0.16363636363636302,0.08853754940710812,"5-10",5,10,7.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",2,"5-10","TN","g·kg-1",0.832411067193676,0.059288537549405995,3,0.997628458498022,0.08853754940710812,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",0.832411067193676,0.997628458498022,0.059288537549405995,0.08853754940710812,"5-10",5,10,7.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",37.5,"years_mean","Yes","Yes",2,"5-10","TN","g·kg-1",0.793675889328063,0.06245059288537502,3,0.997628458498022,0.08853754940710812,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",0.793675889328063,0.997628458498022,0.06245059288537502,0.08853754940710812,"5-10",5,10,7.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",2,"5-10","TN","g·kg-1",0.806324110671937,0.06561264822134305,3,0.997628458498022,0.08853754940710812,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",0.806324110671937,0.997628458498022,0.06561264822134305,0.08853754940710812,"5-10",5,10,7.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",12.5,"years_mean","Yes","Yes",2,"10-30","TN","g·kg-1",0.75494071146245,0.058498023715415015,3,0.757312252964427,0.07272727272727209,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",0.75494071146245,0.757312252964427,0.058498023715415015,0.07272727272727209,"10-30",10,30,20,"10-20","10_20"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",2,"10-30","TN","g·kg-1",0.753359683794465,0.12885375494071194,3,0.757312252964427,0.07272727272727209,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",0.753359683794465,0.757312252964427,0.12885375494071194,0.07272727272727209,"10-30",10,30,20,"10-20","10_20"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",37.5,"years_mean","Yes","Yes",2,"10-30","TN","g·kg-1",0.714624505928853,0.12015810276679806,3,0.757312252964427,0.07272727272727209,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",0.714624505928853,0.757312252964427,0.12015810276679806,0.07272727272727209,"10-30",10,30,20,"10-20","10_20"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",2,"10-30","TN","g·kg-1",0.728853754940711,0.101185770750988,3,0.757312252964427,0.07272727272727209,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",0.728853754940711,0.757312252964427,0.101185770750988,0.07272727272727209,"10-30",10,30,20,"10-20","10_20"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",12.5,"years_mean","Yes","Yes",2,"0-5","SOC","g·kg-1",9.292382338670544,0.5100679281901428,3,9.521033478893683,0.3341824357108676,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.724",9.292382338670544,9.521033478893683,0.5100679281901428,0.3341824357108676,"0-5",0,5,2.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",2,"0-5","SOC","g·kg-1",11.737190684133884,1.020135856380403,3,9.521033478893683,0.3341824357108676,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.725",11.737190684133884,9.521033478893683,1.020135856380403,0.3341824357108676,"0-5",0,5,2.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",37.5,"years_mean","Yes","Yes",2,"0-5","SOC","g·kg-1",12.862857836001899,1.3367297428432974,3,9.521033478893683,0.3341824357108676,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.726",12.862857836001899,9.521033478893683,1.3367297428432974,0.3341824357108676,"0-5",0,5,2.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",2,"0-5","SOC","g·kg-1",13.970936438622,1.8292091217855244,3,9.521033478893683,0.3341824357108676,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.727",13.970936438622,9.521033478893683,1.8292091217855244,0.3341824357108676,"0-5",0,5,2.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",12.5,"years_mean","Yes","Yes",2,"5-10","SOC","g·kg-1",9.204439592430848,0.45730228044633736,3,8.799902959728257,0.49247937894228594,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.728",9.204439592430848,8.799902959728257,0.45730228044633736,0.49247937894228594,"5-10",5,10,7.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",2,"5-10","SOC","g·kg-1",10.68187772925759,2.4799854439592863,3,8.799902959728257,0.49247937894228594,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.729",10.68187772925759,8.799902959728257,2.4799854439592863,0.49247937894228594,"5-10",5,10,7.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",37.5,"years_mean","Yes","Yes",2,"5-10","SOC","g·kg-1",10.646700630761757,1.1784327996118222,3,8.799902959728257,0.49247937894228594,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.730",10.646700630761757,8.799902959728257,1.1784327996118222,0.49247937894228594,"5-10",5,10,7.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",2,"5-10","SOC","g·kg-1",11.631659388646272,0.38694808345461634,3,8.799902959728257,0.49247937894228594,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.731",11.631659388646272,8.799902959728257,0.38694808345461634,0.49247937894228594,"5-10",5,10,7.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",12.5,"years_mean","Yes","Yes",2,"10-30","SOC","g·kg-1",8.817491508976174,0.4573022804463961,3,8.448131974769474,0.2638282387190879,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.732",8.817491508976174,8.448131974769474,0.4573022804463961,0.2638282387190879,"10-30",10,30,20,"10-20","10_20"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",2,"10-30","SOC","g·kg-1",11.684425036390078,0.562833575934009,3,8.448131974769474,0.2638282387190879,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.733",11.684425036390078,8.448131974769474,0.562833575934009,0.2638282387190879,"10-30",10,30,20,"10-20","10_20"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",37.5,"years_mean","Yes","Yes",2,"10-30","SOC","g·kg-1",11.191945657447791,0.7035419699175107,3,8.448131974769474,0.2638282387190879,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.734",11.191945657447791,8.448131974769474,0.7035419699175107,0.2638282387190879,"10-30",10,30,20,"10-20","10_20"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",2,"10-30","SOC","g·kg-1",11.104002911208095,2.040271712760808,3,8.448131974769474,0.2638282387190879,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",11.104002911208095,8.448131974769474,2.040271712760808,0.2638282387190879,"10-30",10,30,20,"10-20","10_20"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",12.5,"years_mean","Yes","Yes",2,"0-5","pH","1",8.07646768623581,0.05360383028700966,3,8.0409472126295,0.046167483993519554,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",8.07646768623581,8.0409472126295,0.05360383028700966,0.046167483993519554,"0-5",0,5,2.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",2,"0-5","pH","1",8.10902812037493,0.07226114295150055,3,8.0409472126295,0.046167483993519554,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",8.10902812037493,8.0409472126295,0.07226114295150055,0.046167483993519554,"0-5",0,5,2.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",37.5,"years_mean","Yes","Yes",2,"0-5","pH","1",8.04834731129748,0.03711519994478074,3,8.0409472126295,0.046167483993519554,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",8.04834731129748,8.0409472126295,0.03711519994478074,0.046167483993519554,"0-5",0,5,2.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",2,"0-5","pH","1",8.06758756783423,0.034396797215638486,3,8.0409472126295,0.046167483993519554,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",8.06758756783423,8.0409472126295,0.034396797215638486,0.046167483993519554,"0-5",0,5,2.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",12.5,"years_mean","Yes","Yes",2,"5-10","pH","1",8.2067094227923,0.05553692419144873,3,8.11346817957572,0.07938638141604848,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",8.2067094227923,8.11346817957572,0.05553692419144873,0.07938638141604848,"5-10",5,10,7.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",2,"5-10","pH","1",8.22002960039467,0.07030389806203097,3,8.11346817957572,0.07938638141604848,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",8.22002960039467,8.11346817957572,0.07030389806203097,0.07938638141604848,"5-10",5,10,7.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",37.5,"years_mean","Yes","Yes",2,"5-10","pH","1",8.27331031080414,0.12771960816358963,3,8.11346817957572,0.07938638141604848,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",8.27331031080414,8.11346817957572,0.12771960816358963,0.07938638141604848,"5-10",5,10,7.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",2,"5-10","pH","1",8.22890971879625,0.05316285275663901,3,8.11346817957572,0.07938638141604848,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",8.22890971879625,8.11346817957572,0.05316285275663901,0.07938638141604848,"5-10",5,10,7.5,"0-10","0_10"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",12.5,"years_mean","Yes","Yes",2,"10-30","pH","1",8.37987173162308,0.1202893101903495,3,8.34583127775037,0.06180738274040998,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",8.37987173162308,8.34583127775037,0.1202893101903495,0.06180738274040998,"10-30",10,30,20,"10-20","10_20"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",25,"years_mean","Yes","Yes",2,"10-30","pH","1",8.32659102121361,0.06617797085031007,3,8.34583127775037,0.06180738274040998,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",8.32659102121361,8.34583127775037,0.06617797085031007,0.06180738274040998,"10-30",10,30,20,"10-20","10_20"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",37.5,"years_mean","Yes","Yes",2,"10-30","pH","1",8.27331031080414,0.05502345141007936,3,8.34583127775037,0.06180738274040998,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",8.27331031080414,8.34583127775037,0.05502345141007936,0.06180738274040998,"10-30",10,30,20,"10-20","10_20"
12,"谢丽华_2022","甘肃定西","玉米","单作","商品有机肥",50,"years_mean","Yes","Yes",2,"10-30","pH","1",8.28219042920572,0.057708630673829475,3,8.34583127775037,0.06180738274040998,3,"Mean±value","No","±Value, tpyes not specified, assuming SD",8.28219042920572,8.34583127775037,0.057708630673829475,0.06180738274040998,"10-30",10,30,20,"10-20","10_20"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",20,"years_mean","Yes","Yes",10,"0-20","pH","1",5.8583509513742,NA,3,6.31,NA,3,"Mean±value","No","SD缺失",5.8583509513742,6.31,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",40,"years_mean","Yes","Yes",10,"0-20","pH","1",5.73150105708245,NA,3,6.31,NA,3,"Mean±value","No","SD缺失",5.73150105708245,6.31,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",60,"years_mean","Yes","Yes",10,"0-20","pH","1",5.42706131078224,NA,3,6.31,NA,3,"Mean±value","No","SD缺失",5.42706131078224,6.31,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",80,"years_mean","Yes","Yes",10,"0-20","pH","1",5.33403805496828,NA,3,6.31,NA,3,"Mean±value","No","SD缺失",5.33403805496828,6.31,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",100,"years_mean","Yes","Yes",10,"0-20","pH","1",5.24947145877378,NA,3,6.31,NA,3,"Mean±value","No","SD缺失",5.24947145877378,6.31,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",20,"years_mean","Yes","Yes",10,"0-20","BD","g·cm⁻³",1.2095238095238,NA,3,1.18,NA,3,"Mean±value","No","SD缺失",1.2095238095238,1.18,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",40,"years_mean","Yes","Yes",10,"0-20","BD","g·cm⁻³",1.23385093167701,NA,3,1.18,NA,3,"Mean±value","No","SD缺失",1.23385093167701,1.18,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",60,"years_mean","Yes","Yes",10,"0-20","BD","g·cm⁻³",1.24213250517598,NA,3,1.18,NA,3,"Mean±value","No","SD缺失",1.24213250517598,1.18,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",80,"years_mean","Yes","Yes",10,"0-20","BD","g·cm⁻³",1.25507246376811,NA,3,1.18,NA,3,"Mean±value","No","SD缺失",1.25507246376811,1.18,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",100,"years_mean","Yes","Yes",10,"0-20","BD","g·cm⁻³",1.31563146997929,NA,3,1.18,NA,3,"Mean±value","No","SD缺失",1.31563146997929,1.18,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",20,"years_mean","Yes","Yes",10,"0-20","SOC","g·kg-1",12.064,NA,3,11.194895591647333,NA,3,"Mean±value","No","SD缺失",12.064,11.194895591647333,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",40,"years_mean","Yes","Yes",10,"0-20","SOC","g·kg-1",12.296,NA,3,11.194895591647333,NA,3,"Mean±value","No","SD缺失",12.296,11.194895591647333,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",60,"years_mean","Yes","Yes",10,"0-20","SOC","g·kg-1",13.688,NA,3,11.194895591647333,NA,3,"Mean±value","No","SD缺失",13.688,11.194895591647333,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",80,"years_mean","Yes","Yes",10,"0-20","SOC","g·kg-1",14.035999999999998,NA,3,11.194895591647333,NA,3,"Mean±value","No","SD缺失",14.035999999999998,11.194895591647333,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",100,"years_mean","Yes","Yes",10,"0-20","SOC","g·kg-1",14.615999999999998,NA,3,11.194895591647333,NA,3,"Mean±value","No","SD缺失",14.615999999999998,11.194895591647333,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",20,"years_mean","Yes","Yes",10,"0-20","TN","g·kg-1",1.33,NA,3,1.31,NA,3,"Mean±value","No","SD缺失",1.33,1.31,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",40,"years_mean","Yes","Yes",10,"0-20","TN","g·kg-1",1.34,NA,3,1.31,NA,3,"Mean±value","No","SD缺失",1.34,1.31,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",60,"years_mean","Yes","Yes",10,"0-20","TN","g·kg-1",1.35,NA,3,1.31,NA,3,"Mean±value","No","SD缺失",1.35,1.31,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",80,"years_mean","Yes","Yes",10,"0-20","TN","g·kg-1",1.37,NA,3,1.31,NA,3,"Mean±value","No","SD缺失",1.37,1.31,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",100,"years_mean","Yes","Yes",10,"0-20","TN","g·kg-1",1.4,NA,3,1.31,NA,3,"Mean±value","No","SD缺失",1.4,1.31,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",20,"years_mean","Yes","Yes",10,"0-20","AN","mg·kg-1",93.8,NA,3,104,NA,3,"Mean±value","No","SD缺失",93.8,104,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",40,"years_mean","Yes","Yes",10,"0-20","AN","mg·kg-1",98.7,NA,3,104,NA,3,"Mean±value","No","SD缺失",98.7,104,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",60,"years_mean","Yes","Yes",10,"0-20","AN","mg·kg-1",93.9,NA,3,104,NA,3,"Mean±value","No","SD缺失",93.9,104,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",80,"years_mean","Yes","Yes",10,"0-20","AN","mg·kg-1",97.9,NA,3,104,NA,3,"Mean±value","No","SD缺失",97.9,104,NA,NA,"0-20",0,20,10,"0-10","0_10"
13,"王文军_2022","安徽蒙城","小麦、玉米","轮作","畜禽粪肥",100,"years_mean","Yes","Yes",10,"0-20","AN","mg·kg-1",99.3,NA,3,104,NA,3,"Mean±value","No","SD缺失",99.3,104,NA,NA,"0-20",0,20,10,"0-10","0_10"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",100,"years_mean","Yes","No",1,"0-20","BD","g·cm⁻³",1.04,0.07,3,1.28,0.12,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",1.04,1.28,0.07,0.12,"0-20",0,20,10,"0-10","0_10"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",25,"years_mean","Yes","No",1,"0-20","BD","g·cm⁻³",1.25,0.09,3,1.28,0.12,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",1.25,1.28,0.09,0.12,"0-20",0,20,10,"0-10","0_10"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",50,"years_mean","Yes","No",1,"0-20","BD","g·cm⁻³",1.24,0.02,3,1.28,0.12,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",1.24,1.28,0.02,0.12,"0-20",0,20,10,"0-10","0_10"
14,"陈学_2022","新疆乌鲁木齐","小麦","单作","商品有机肥",75,"years_mean","Yes","No",1,"0-20","BD","g·cm⁻³",1.18,0.05,3,1.28,0.12,3,"Mean±value","Yes","±Value, tpyes not specified, assuming SD；SOC=SOM/1.735",1.18,1.28,0.05,0.12,"0-20",0,20,10,"0-10","0_10"
